56,27,64.4071358695773,75.5603363714168
61,27,67.3822375616819,76.0668452005651
55,28,63.8335544902358,76.414231971413
129,28,114.888624834285,73.6280829077688
134,28,118.106942875354,72.5496659541361
65,29,69.9002981661956,78.3209945293503
126,29,113.015297540649,75.1100480885909
47,30,59.4052376579587,77.3717273220485
71,30,73.8247108606694,79.6678677652835
139,30,121.445163609537,73.1136331921097
75,31,76.559320217844,80.7915552526111
119,31,108.424749622294,78.1292246013016
142,31,123.35499990531,73.2198544623423
77,32,77.9771935814915,81.7871941673047
80,32,80.0798693087332,81.8574376756958
113,32,104.244847275282,79.9178413929461
41,33,56.3000274639155,79.4269449713053
83,33,82.2639828018856,82.8046678058653
89,33,86.6204427172505,82.7421826480391
92,33,88.8278660996246,82.6492516357254
98,33,93.2761191291117,82.3366005450668
104,33,97.7340990508744,81.8521366887377
107,33,99.9534729355006,81.5450373364118
37,34,54.3512521079388,79.8021951961111
152,34,129.267940448475,73.0163461076146
155,35,130.924603677943,72.9670158125327
156,36,131.553019203037,73.5025178607496
159,37,133.125814810603,73.4101937765259
29,38,50.6885944955143,82.3587904422983
162,39,134.769525908926,74.1180170840004
165,40,136.213778834129,73.9696618365554
166,42,136.904276298574,75.2797325847691
23,43,48.1215100253513,86.045683463966
169,44,138.39485498692,75.9081108125186
170,45,138.921354730792,76.3807036994094
170,47,139.186769454811,77.9917444162951
172,49,140.215702653038,78.9132914033349
173,51,140.850213743534,80.1621879563913
174,53,141.476210673168,81.4000558732416
15,56,44.8284387773237,96.357833379509
175,58,142.483141766818,84.9679636953453
14,60,44.3830745596946,99.6254625549126
177,62,143.688275159891,87.3660237926204
13,65,43.9234716899872,103.654455924737
179,67,144.985329310896,90.4869568147943
11,70,43.1433876408818,107.425083288065
10,73,42.7542345342681,109.670164474315
10,75,42.7145961940198,111.247419793049
182,77,147.167574343759,96.9279638569035
8,80,41.9846914323271,114.819602781926
183,82,148.073348935618,100.252876638916
7,85,41.5924963363914,118.442325451336
184,87,148.961269203047,103.535126324981
7,90,41.5213479846402,122.108529988197
183,92,149.251384730715,107.445774606106
182,93,149.066229951819,108.48704155601
11,94,42.7426406535337,125.515337160908
179,95,148.350905512028,110.884773756768
177,96,147.798256606364,112.23664443305
17,97,44.7943048157527,128.394695817896
21,98,46.3036354307587,129.583161769957
173,98,146.597926734757,114.911570266666
23,99,47.0938251734907,130.504857040236
149,99,135.459012388827,122.794281510311
27,100,48.7712600166121,131.647288397479
149,100,135.550620078208,123.457800884985
170,100,145.663130071878,117.231878679754
34,101,52.002023176753,133.075319813042
40,101,55.0825221091336,133.662450920409
150,101,136.208290331309,123.843265063128
37,102,53.4972107304218,134.031699412759
150,102,136.298169093318,124.502899799973
146,103,134.059781003597,126.241477383205
161,103,142.077012021414,122.00693515052
152,104,137.587700023411,125.262369069082
157,104,140.220719559701,123.843008420752
145,106,133.702003957332,128.450058131547
48,110,59.5696926707565,140.020477859745
48,112,59.5527236596072,141.245239316728
48,114,59.5347504380525,142.455968292038
49,117,60.1147506219494,144.310198221622
49,119,60.0942330330318,145.485809080357
144,121,134.104148440587,138.105242728132
49,124,60.0375938456791,148.367459064483
144,126,134.364696175615,141.127575063018
50,129,60.5897342570667,151.226043053986
144,131,134.58357803843,144.098301588175
144,134,134.69435990957,145.856769133345
145,137,135.435497330343,147.373781066222
145,139,135.492338973739,148.527629990758
145,142,135.564220306605,150.24453797889
49,144,59.7302008844849,159.138103266339
146,146,136.282956800676,152.294846222149
49,149,59.6330968185913,161.659526745558
146,151,136.336143268797,155.092889498482
49,154,59.5284181340093,164.119547271966
147,156,136.995248303851,157.648595080227
48,159,58.8241723973576,166.474501086738
147,161,136.962061784808,160.373175649171
47,164,58.131469518574,168.776513060652
148,166,137.538734607496,162.873392208223
47,170,57.9949206116765,171.530545561346
149,171,138.073478616382,165.352660525883
46,174,57.3414088427974,173.283089674983
150,177,138.530504571463,168.338373107896
45,179,56.6832019452731,175.447557710482
151,181,139.019115588182,170.25880037609
44,184,56.0458840307607,177.573456577887
152,186,139.431297524581,172.690833741343
43,189,55.4318247931945,179.664484389038
152,191,139.154193637588,175.263903347381
42,194,54.8432940771653,181.724360402167
153,196,139.489441554857,177.6695048416
41,199,54.2824379824908,183.756819573471
154,201,139.787171581432,180.069372118034
40,204,53.7512566341436,185.765606294024
155,206,140.048551611583,182.466050433346
39,209,53.2515839436262,187.754467355732
38,212,52.7940616547095,188.923933604747
38,214,52.7850696368916,189.727144215838
156,216,139.812878500905,187.369955040102
39,219,53.1950863582074,191.761133735031
41,221,54.0569109992072,192.62679810907
43,222,54.948733893404,193.092123671949
44,224,55.3897870935273,193.91488450787
46,225,56.317543538206,194.374574797586
155,225,138.210302059776,191.942863271771
53,226,59.8398394433954,194.985695027896
152,226,136.029073992532,192.69982484333
60,227,63.7571296489953,195.571483031047
66,227,67.4686617063043,195.713912802509
69,227,69.4365551765994,195.774969129458
75,227,73.5864689850915,195.873661328907
131,227,119.812572286354,194.699618104285
136,227,123.867503962191,194.388960083273
139,227,126.241316071067,194.187154627104
146,227,131.581575046955,193.673294067974
81,228,77.9229013809567,196.33376112792
84,228,80.2160527161888,196.352732103749
89,228,84.157609700658,196.361696097048
94,228,88.2286268354538,196.340676032023
99,228,92.4035330032739,196.288046594329
104,228,96.6546606186,196.202532493749
110,228,101.815631097223,196.055248670423
114,228,105.268605608942,195.929565751797
120,228,110.428666384534,195.699606838561
124,228,113.834323984887,195.518822151103
56,27,64.4071358695773,75.5603363714168
63,27,68.6116104156858,76.247557462372
65,28,69.8814699649592,77.3701441918651
131,28,116.191857662561,73.2090991925922
52,29,62.1321916145309,77.0318658146236
125,29,112.340740997125,75.3012675181399
48,30,59.9383509025257,77.5002333138366
122,30,110.404799886751,76.7342643239964
47,31,59.3993382127574,78.3292530752232
116,31,106.297893204857,78.6006995046362
43,32,57.3142785713405,78.7517920702992
76,32,77.2840044184864,81.7554392611339
109,32,101.330212018314,80.4284055261468
146,32,125.771618222984,73.0147482065233
81,33,80.834257397045,82.7899036841295
87,33,85.1584463663868,82.781087263314
93,33,89.5667818946159,82.6089516968379
99,33,94.0195831169307,82.2678490191434
105,33,98.4750615665106,81.754575248579
36,34,53.8827240273138,79.6543350951258
153,34,129.782094622234,72.7219701081754
155,35,130.924603677943,72.9670158125327
158,36,132.518522569646,72.8872786810354
28,38,50.2663328543732,82.2016369016368
163,39,135.213217660745,73.7961491738354
24,41,48.5644607932205,84.361049896577
167,42,137.319298380588,74.948836578183
168,43,137.860832198016,75.430877341493
170,45,138.921354730792,76.3807036994094
171,47,139.572728073041,77.652939153541
172,49,140.215702653038,78.9132914033349
17,52,45.639219018754,93.1837805997828
174,54,141.606855084828,82.1871910291315
175,57,142.35352027607,84.1900617115473
177,60,143.431537600597,85.8254102144102
178,63,144.150339835509,87.786369129703
179,66,144.85883273894,89.7281682549243
11,69,43.1647781941047,106.617393157908
180,71,145.807426243608,93.1551017823113
181,74,146.492782368252,95.0496073040273
182,77,147.167574343759,96.9279638569035
183,80,147.831808064661,98.7910194215276
183,83,148.193443023667,100.980857957384
184,86,148.843059812654,102.814119671826
184,89,149.196141384215,104.971443285991
184,92,149.544365483397,107.111805297552
8,94,41.7811274893296,125.105349237304
181,94,148.873188761434,109.52393183141
13,96,43.3898567981912,127.18132187622
16,97,44.4307270944473,128.265616762567
19,98,45.5297987779823,129.333384256785
174,98,146.964289501025,114.591726793411
41,99,55.6408857727798,132.438636439289
25,100,47.9125399263076,131.414821134357
146,100,133.799913243763,124.272883324993
171,100,146.053685080898,116.917530716247
33,101,51.5160180210535,132.971139903283
47,101,59.037807316862,134.254179718791
36,102,52.9875952309605,133.933532551043
146,102,133.974468761253,125.587694175797
146,103,134.059781003597,126.241477383205
47,104,59.0169418919393,136.186269576854
154,104,138.666793057493,124.700825054091
145,105,133.621618900402,127.804311735712
145,108,133.858590974846,129.734476980067
144,112,133.53492553308,132.528778755701
144,114,133.672193773347,133.783573790995
144,117,133.866687313796,135.648914668016
144,120,134.047164797336,137.494412789371
144,124,134.265398703976,139.924943296768
144,126,134.364696175615,141.127575063018
144,130,134.543199704876,143.508192015769
144,132,134.622237207334,144.686424068438
144,135,134.727805053325,146.439022363685
145,138,135.464805120889,147.951639953869
145,142,135.564220306605,150.24453797889
145,144,135.603136029528,151.380075822274
146,147,136.297260821908,152.857871240835
146,150,136.329182883408,154.536667180231
146,153,136.344516146827,156.200359938056
147,156,136.995248303851,157.648595080227
147,159,136.980941457913,159.287959409139
148,162,137.601189763899,160.720286665258
148,166,137.538734607496,162.873392208223
148,168,137.496265757749,163.94136907458
149,171,138.073478616382,165.352660525883
149,174,137.982965397291,166.937219027496
150,178,138.492408149027,168.861912091942
151,181,139.019115588182,170.25880037609
151,183,138.929114177279,171.298669743929
152,186,139.431297524581,172.690833741343
152,189,139.270452141453,174.237783013759
153,193,139.683577384421,176.138016744304
153,195,139.555920647151,177.159940367614
154,199,139.932921234957,179.054445980482
154,201,139.787171581432,180.069372118034
155,204,140.208430984076,181.455312285792
155,207,139.966099632393,182.970316097164
156,210,140.362437171822,184.358659791777
156,213,140.094835836123,185.867019193108
156,217,139.715763885661,187.869813226831
156,219,139.51692480541,188.867959013543
156,221,139.312036330203,189.864133948739
156,223,139.101219530952,190.858486946655
46,225,56.317543538206,194.374574797586
155,225,138.210302059776,191.942863271771
54,226,60.3791072408182,195.015165505333
56,227,61.4528610258013,195.463557708841
62,227,64.9605715639465,195.621748121092
68,227,68.7724560313329,195.75543195991
74,227,72.8756351615066,195.859528217309
130,227,118.98832370989,194.757809156502
136,227,123.867503962191,194.388960083273
142,227,128.565670126035,193.974150625958
148,227,133.051715837999,193.515880194452
84,228,80.2160527161888,196.352732103749
90,228,84.9622392331432,196.35994770804
96,228,89.8876321190721,196.323496819414
102,228,94.9469007740212,196.240750904584
108,228,100.090931542885,196.109818674718
114,228,105.268605608942,195.929565751797
120,228,110.428666384534,195.699606838561
